Date;Stake;Cards;Position;Board;NetWon;NetWonBB;SawShowdown;Stack;Currency;StackBB;Rake;HandCount
2022/09/24 20:33:51;NL2;8h,4c;EP;Kh,Ac,9d,2d,7c;-0.02;-1.0;No;2.0;EUR;100.0;0.0;2922
2022/09/24 20:34:00;NL2;6c,5c;CO;Js,Ts,As,Jc,6d;-0.11;-5.5;No;1.97;EUR;98.5;0.0;2923
2022/09/24 20:35:05;NL2;5d,3d;SB;As,9d,2c;0.02;1.0;No;1.98;EUR;99.0;0.0;2924
2022/09/24 20:35:28;NL2;6c,5d;MP;9c,7s,5s,Ad,3s;0.0;0.0;No;1.86;EUR;93.0;0.0;2925
2022/09/24 20:35:49;NL2;Ac,2s;BTN;As,2c,3d,Ks,8h;0.0;0.0;No;2.0;EUR;100.0;0.0;2926
2022/09/24 20:36:33;NL2;6c,5d;EP;5h,Qc,Ac;-0.05;-2.5;No;1.86;EUR;93.0;0.0;2927
2022/09/24 20:37:07;NL2;Ah,4c;SB;;0.02;1.0;No;1.81;EUR;90.5;0.0;2928
2022/09/24 20:37:20;NL2;4s,2h;CO;5d,Qs,Kc,6h;0.0;0.0;No;2.0;EUR;100.0;0.0;2929
2022/09/24 20:37:26;NL2;Ac,4c;BTN;;0.03;1.5;No;1.83;EUR;91.5;0.0;2930
2022/09/24 20:37:56;NL2;4s,2c;CO;5s,4c,Jc,As,5c;0.0;0.0;No;1.86;EUR;93.0;0.0;2931
2022/09/24 20:38:45;NL2;Qd,2d;MP;;0.0;0.0;No;2.0;EUR;100.0;0.0;2932
2022/09/24 20:39:05;NL2;6h,2h;EP;2c,8s,2d;0.0;0.0;No;2.0;EUR;100.0;0.0;2933
2022/09/24 20:39:31;NL2;Ts,5d;EP;3d,4d,6d,Tc;-0.02;-1.0;No;1.86;EUR;93.0;0.0;2934
2022/09/24 20:40:15;NL2;7s,6s;SB;Td,4c,8c;-0.01;-0.5;No;2.0;EUR;100.0;0.0;2935
2022/09/24 20:40:30;NL2;Qh,3d;SB;Jd,4c,Td,5h,2c;-0.01;-0.5;No;1.84;EUR;92.0;0.0;2936
2022/09/24 20:41:01;NL2;Kh,8h;BTN;;0.0;0.0;No;1.99;EUR;99.5;0.0;2937
2022/09/24 20:41:34;NL2;6d,4s;CO;7s,Js,3d,8h,Qs;0.0;0.0;No;1.99;EUR;99.5;0.0;2938
2022/09/24 20:41:52;NL2;9s,7c;BTN;5s,5c,2s;0.0;0.0;No;1.83;EUR;91.5;0.0;2939
2022/09/24 20:42:29;NL2;Td,5h;MP;4c,Kd,Jc;0.0;0.0;No;1.99;EUR;99.5;0.0;2940
2022/09/24 20:42:30;NL2;9d,2h;CO;;0.0;0.0;No;1.83;EUR;91.5;0.0;2941
2022/09/24 20:43:00;NL2;Js,2d;MP;Jd,6h,4s;0.0;0.0;No;1.83;EUR;91.5;0.0;2942
2022/09/24 20:43:14;NL2;Qc,2d;EP;;-0.02;-1.0;No;1.99;EUR;99.5;0.0;2943
2022/09/24 20:43:50;NL2;Th,Td;SB;7s,9h,4s,7h;-0.34;-17.0;No;1.97;EUR;98.5;0.0;2944
2022/09/24 20:44:09;NL2;6h,4h;EP;;0.0;0.0;No;1.83;EUR;91.5;0.0;2945
2022/09/24 20:44:31;NL2;Qd,4d;BB;Qs,Qc,2d,6h;-0.02;-1.0;No;1.83;EUR;91.5;0.0;2946
2022/09/24 20:45:15;NL2;As,2s;BTN;;0.0;0.0;No;1.63;EUR;81.5;0.0;2947
2022/09/24 20:45:26;NL2;As,7d;SB;;-0.01;-0.5;No;1.81;EUR;90.5;0.0;2948
2022/09/24 20:45:36;NL2;Ad,Kh;CO;As,6d,4d,6h;-1.63;-81.5;Yes;1.63;EUR;81.5;0.0;2949
2022/09/24 20:45:48;NL2;Kd,Tc;BTN;Qs,Jh,7h,6h,Td;0.0;0.0;No;1.8;EUR;90.0;0.0;2950
2022/09/24 20:46:56;NL2;7s,6d;CO;7c,Ah,6c;0.0;0.0;No;1.8;EUR;90.0;0.0;2951
2022/09/24 20:47:31;NL2;Qd,9d;MP;;0.0;0.0;No;1.8;EUR;90.0;0.0;2952
2022/09/24 20:47:48;NL2;Ad,Ts;EP;Tc,2s,Td,Ks,Qc;0.6;30.0;Yes;2.0;EUR;100.0;0.09;2953
2022/09/24 20:47:55;NL2;Ac,5s;EP;Jh,As,Td,8c,Ah;0.0;0.0;No;1.8;EUR;90.0;0.0;2954
2022/09/24 20:48:50;NL2;8h,3c;BB;6s,5c,8s;-0.02;-1.0;No;1.8;EUR;90.0;0.0;2955
2022/09/24 20:49:16;NL2;Tc,7c;SB;;-0.01;-0.5;No;2.6;EUR;130.0;0.0;2956
2022/09/24 20:49:34;NL2;9c,8c;SB;6s,6d,Qd,7d;-0.01;-0.5;No;1.78;EUR;89.0;0.0;2957
2022/09/24 20:49:54;NL2;6c,5h;BTN;;0.0;0.0;No;2.59;EUR;129.5;0.0;2958
2022/09/24 20:50:31;NL2;Kh,Kc;CO;7s,4c,Jd,8c,Js;0.71;35.5;Yes;2.59;EUR;129.5;0.09;2959
2022/09/24 20:51:10;NL2;Qs,Qd;BTN;As,Th,Ad,Kd,5c;0.41;20.5;Yes;1.77;EUR;88.5;0.05;2960
2022/09/24 20:52:07;NL2;As,6s;MP;Tc,7d,9d,Qd;0.0;0.0;No;3.3;EUR;165.0;0.0;2961
2022/09/24 20:52:46;NL2;6d,4h;CO;;0.0;0.0;No;2.18;EUR;109.0;0.0;2962
2022/09/24 20:53:22;NL2;Jh,Td;MP;Ad,7c,Qs,8s,8h;-0.41;-20.5;Yes;2.18;EUR;109.0;0.0;2963
2022/09/24 20:53:49;NL2;5s,2c;EP;3h,Ac,8c,Ts;0.0;0.0;No;3.3;EUR;165.0;0.0;2964
2022/09/24 20:54:47;NL2;8d,5h;EP;Ah,8s,Kh;-0.02;-1.0;No;1.77;EUR;88.5;0.0;2965
2022/09/24 20:54:52;NL2;6d,5s;BB;Ah,3c,6c,9h;-0.04;-2.0;No;3.3;EUR;165.0;0.0;2966
2022/09/24 20:55:33;NL2;Th,7s;BB;4h,Ac,9d,Ad,9h;-0.01;-0.5;No;1.75;EUR;87.5;0.0;2967
2022/09/24 20:55:56;NL2;Qh,9c;SB;;-0.01;-0.5;No;3.26;EUR;163.0;0.0;2968
2022/09/24 20:56:16;NL2;9s,3s;BTN;9h,Ah,Jc,8s;0.0;0.0;No;3.25;EUR;162.5;0.0;2969
2022/09/24 20:56:39;NL2;8d,7d;BTN;As,9s,Ad,4h,7s;0.0;0.0;No;1.74;EUR;87.0;0.0;2970
2022/09/24 20:57:05;NL2;6d,3s;CO;8s,3c,7d;0.0;0.0;No;3.25;EUR;162.5;0.0;2971
2022/09/24 20:57:38;NL2;Qc,8d;EP;7h,4d,8h,Qh,Ad;0.0;0.0;No;3.25;EUR;162.5;0.0;2972
2022/09/24 20:57:49;NL2;6h,5s;CO;3c,2h,9d;0.0;0.0;No;1.74;EUR;87.0;0.0;2973
2022/09/24 20:58:41;NL2;Qh,5h;MP;3d,9h,4s,Ks;0.0;0.0;No;1.74;EUR;87.0;0.0;2974
2022/09/25 19:15:06;NL2;Jc,7c;BB;Td,5s,2h;-0.02;-1.0;No;2.0;EUR;100.0;0.0;2975
2022/09/25 19:15:44;NL2;Jc,2s;SB;Qs,Kh,2d,5d,9d;-0.01;-0.5;No;1.98;EUR;99.0;0.0;2976
2022/09/25 19:16:20;NL2;7c,7d;EP;;0.01;0.5;No;2.0;EUR;100.0;0.0;2977
2022/09/25 19:16:23;NL2;Qh,Tc;BTN;;0.0;0.0;No;1.97;EUR;98.5;0.0;2978
2022/09/25 19:16:38;NL2;Kd,2h;BB;Qs,Th,6c,Js,7c;-0.01;-0.5;No;2.01;EUR;100.5;0.0;2979
2022/09/25 19:16:44;NL2;Qd,4h;CO;6s,Js,8s,2d,5s;0.0;0.0;No;1.97;EUR;98.5;0.0;2980
2022/09/25 19:17:47;NL2;9s,8c;BTN;;-0.05;-2.5;No;2.0;EUR;100.0;0.0;2981
2022/09/25 19:17:56;NL2;8h,6h;MP;;0.0;0.0;No;1.97;EUR;98.5;0.0;2982
2022/09/25 19:18:12;NL2;5d,4h;CO;;0.0;0.0;No;1.95;EUR;97.5;0.0;2983
2022/09/25 19:18:17;NL2;Kc,3h;EP;;0.0;0.0;No;1.97;EUR;98.5;0.0;2984
2022/09/25 19:18:23;NL2;4c,2s;MP;9h,2h,Qh,Jh,7s;0.0;0.0;No;1.95;EUR;97.5;0.0;2985
2022/09/25 19:18:43;NL2;Ks,6d;BB;;-0.02;-1.0;No;1.97;EUR;98.5;0.0;2986
2022/09/25 19:19:28;NL2;Td,5s;EP;;0.0;0.0;No;1.95;EUR;97.5;0.0;2987
2022/09/25 19:19:41;NL2;4h,2d;BB;;-0.02;-1.0;No;1.95;EUR;97.5;0.0;2988
2022/09/25 19:19:51;NL2;9h,6h;SB;3s,4c,8c,Qh;-0.02;-1.0;No;1.95;EUR;97.5;0.0;2989
2022/09/25 19:20:00;NL2;Jc,Tc;SB;7c,5h,7s,Kh,3s;-0.01;-0.5;No;1.93;EUR;96.5;0.0;2990
2022/09/25 19:21:04;NL2;Td,2d;BTN;;0.0;0.0;No;1.93;EUR;96.5;0.0;2991
2022/09/25 19:21:12;NL2;8c,2d;BTN;7h,4c,Ts,2s,As;0.0;0.0;No;1.92;EUR;96.0;0.0;2992
2022/09/25 19:21:30;NL2;9s,8d;CO;;0.0;0.0;No;1.93;EUR;96.5;0.0;2993
2022/09/25 19:21:53;NL2;7d,5d;MP;3c,2s,Jh,Ac,Jc;0.0;0.0;No;1.93;EUR;96.5;0.0;2994
2022/09/25 19:22:18;NL2;4h,3c;CO;;0.0;0.0;No;1.92;EUR;96.0;0.0;2995
2022/09/25 19:22:41;NL2;As,7h;MP;Tc,Jd,Ts,Kh,3c;0.0;0.0;No;1.92;EUR;96.0;0.0;2996
2022/09/25 19:23:05;NL2;Kc,8s;EP;4h,Ts,Td;-0.05;-2.5;No;1.93;EUR;96.5;0.0;2997
2022/09/25 19:24:07;NL2;Th,6s;BB;;-0.01;-0.5;No;1.88;EUR;94.0;0.0;2998
2022/09/25 19:24:11;NL2;Tc,8s;EP;3c,5h,2h;0.0;0.0;No;1.92;EUR;96.0;0.0;2999
2022/09/25 19:24:27;NL2;5h,4s;BTN;;0.0;0.0;No;1.87;EUR;93.5;0.0;3000
2022/09/25 19:24:37;NL2;Ah,3h;BB;Qh,4c,Jh,Qd,3d;-0.02;-1.0;No;1.92;EUR;96.0;0.0;3001
2022/09/25 19:24:42;NL2;Kd,Qs;CO;;0.03;1.5;No;1.87;EUR;93.5;0.0;3002
2022/09/25 19:25:01;NL2;9c,6s;MP;;0.0;0.0;No;1.9;EUR;95.0;0.0;3003
2022/09/25 19:25:28;NL2;Kh,3s;SB;4s,7d,Kd,Ks,9d;-0.01;-0.5;No;1.9;EUR;95.0;0.0;3004
2022/09/25 19:25:29;NL2;9d,7s;EP;;-0.02;-1.0;No;1.9;EUR;95.0;0.0;3005
2022/09/25 19:25:54;NL2;6c,3s;BB;;-0.01;-0.5;No;1.88;EUR;94.0;0.0;3006
2022/09/25 19:26:13;NL2;7d,4s;BTN;;0.0;0.0;No;1.87;EUR;93.5;0.0;3007
2022/09/25 19:26:16;NL2;Qs,9d;BTN;3h,4h,4s,6c,2d;0.0;0.0;No;1.89;EUR;94.5;0.0;3008
2022/09/25 19:26:37;NL2;Qh,4s;CO;2d,4h,8d;0.0;0.0;No;1.87;EUR;93.5;0.0;3009
2022/09/25 19:27:10;NL2;9h,5h;CO;;0.0;0.0;No;1.89;EUR;94.5;0.0;3010
2022/09/25 19:27:28;NL2;5d,3d;MP;;0.0;0.0;No;1.89;EUR;94.5;0.0;3011
2022/09/25 19:27:29;NL2;6h,3d;MP;2s,7h,Td,2h,9s;0.0;0.0;No;1.87;EUR;93.5;0.0;3012
2022/09/25 19:27:49;NL2;4c,2s;EP;5d,9h,6s,Qs,As;0.0;0.0;No;1.89;EUR;94.5;0.0;3013
2022/09/25 19:28:23;NL2;As,Js;EP;Ts,8c,5h,Qh;0.08;4.0;No;1.87;EUR;93.5;0.01;3014
2022/09/25 19:28:31;NL2;Qs,Qc;BB;;0.01;0.5;No;1.89;EUR;94.5;0.0;3015
2022/09/25 19:28:48;NL2;Th,7s;SB;2d,Qc,Qs,9c;-0.01;-0.5;No;1.9;EUR;95.0;0.0;3016
2022/09/25 19:29:22;NL2;Ah,5s;BB;Th,2c,7h;-0.04;-2.0;No;1.95;EUR;97.5;0.0;3017
2022/09/25 19:29:26;NL2;7h,2d;BTN;;0.0;0.0;No;1.89;EUR;94.5;0.0;3018
2022/09/25 19:29:47;NL2;Qh,7h;SB;;-0.01;-0.5;No;1.91;EUR;95.5;0.0;3019
2022/09/25 19:29:53;NL2;Jh,6s;MP;6d,8d,6c;0.0;0.0;No;1.89;EUR;94.5;0.0;3020
2022/09/25 19:30:08;NL2;Kd,7s;BTN;;0.0;0.0;No;1.9;EUR;95.0;0.0;3021
2022/09/25 19:30:21;NL2;Ad,3h;CO;;0.0;0.0;No;1.9;EUR;95.0;0.0;3022
2022/09/25 19:30:22;NL2;9s,3d;EP;6h,5s,9h,8c,Js;0.0;0.0;No;1.89;EUR;94.5;0.0;3023
2022/09/25 19:30:37;NL2;Kh,7d;EP;;-0.02;-1.0;No;1.9;EUR;95.0;0.0;3024
2022/09/25 19:30:54;NL2;Qs,Jc;BB;3d,Jd,9d,2s,2h;0.51;25.5;Yes;1.88;EUR;94.0;0.07;3025
2022/09/25 19:31:06;NL2;As,2d;BB;;0.01;0.5;No;1.89;EUR;94.5;0.0;3026
2022/09/25 19:31:17;NL2;Jd,3h;SB;;-0.01;-0.5;No;1.9;EUR;95.0;0.0;3027
2022/09/25 19:31:52;NL2;Qs,8s;BTN;4h,Th,5s,2c;0.07;3.5;No;1.89;EUR;94.5;0.0;3028
2022/09/25 19:32:06;NL2;7d,6d;BTN;;0.0;0.0;No;2.39;EUR;119.5;0.0;3029
2022/09/25 19:32:38;NL2;7d,3h;MP;Td,Th,8d,Qd,Ts;0.0;0.0;No;1.96;EUR;98.0;0.0;3030
2022/09/25 19:32:41;NL2;8d,7d;CO;4d,Qd,5s,Ks,Tc;0.23;11.5;No;2.39;EUR;119.5;0.03;3031
2022/09/25 19:33:42;NL2;8s,3d;EP;4d,Td,7s,5s,Ad;-0.02;-1.0;No;1.96;EUR;98.0;0.0;3032
2022/09/25 19:33:56;NL2;Ac,9s;EP;4s,9h,Ks;0.0;0.0;No;2.62;EUR;131.0;0.0;3033
2022/09/25 19:34:42;NL2;8s,3d;BB;4h,Ah,4d,2c,Qs;-0.01;-0.5;No;1.94;EUR;97.0;0.0;3034
2022/09/25 19:35:18;NL2;Js,9h;BTN;Kc,3h,Jh,6c,4c;0.0;0.0;No;1.93;EUR;96.5;0.0;3035
2022/09/25 19:35:53;NL2;Ac,8d;CO;6d,2h,9s,Qs,9d;0.0;0.0;No;1.93;EUR;96.5;0.0;3036
2022/09/25 19:36:31;NL2;As,4s;MP;3s,Ad,2c,9h,9c;0.0;0.0;No;1.93;EUR;96.5;0.0;3037
2022/09/25 21:51:14;NL2;8h,3d;BB;6c,7c,2d;-0.02;-1.0;No;2.0;EUR;100.0;0.0;3038
2022/09/25 21:51:48;NL2;Th,8d;CO;;0.01;0.5;No;2.0;EUR;100.0;0.0;3039
2022/09/25 21:51:59;NL2;Qc,4d;SB;9c,Ad,3d,6h,7c;-0.01;-0.5;No;1.98;EUR;99.0;0.0;3040
2022/09/25 21:52:44;NL2;Ac,8d;BTN;9h,2s,6h,4c,2h;0.0;0.0;No;1.97;EUR;98.5;0.0;3041
2022/09/25 21:53:39;NL2;Qs,5s;EP;;0.01;0.5;No;2.01;EUR;100.5;0.0;3042
2022/09/25 21:53:51;NL2;6h,2h;EP;;0.0;0.0;No;1.97;EUR;98.5;0.0;3043
2022/09/25 21:53:57;NL2;5c,2c;SB;7s,As,8d,9c,2s;-0.01;-0.5;No;2.02;EUR;101.0;0.0;3044
2022/09/25 21:54:03;NL2;Ac,6h;BB;8c,Qh,2c,7h;0.02;1.0;No;1.97;EUR;98.5;0.0;3045
2022/09/25 21:54:32;NL2;Ks,8c;SB;;0.02;1.0;No;1.99;EUR;99.5;0.0;3046
2022/09/25 21:54:51;NL2;Jh,5h;BTN;;0.0;0.0;No;2.01;EUR;100.5;0.0;3047
2022/09/25 21:54:52;NL2;Ah,7s;BTN;Qd,9h,5d;0.0;0.0;No;2.01;EUR;100.5;0.0;3048
2022/09/25 21:55:03;NL2;Ac,2d;MP;;0.0;0.0;No;2.01;EUR;100.5;0.0;3049
2022/09/25 21:55:20;NL2;Ah,Qc;CO;Ad,7d,Jd,8d,3h;0.08;4.0;Yes;2.01;EUR;100.5;0.01;3050
2022/09/25 21:55:24;NL2;7d,3d;EP;7s,2c,Qc,Ah,Jh;0.0;0.0;No;2.01;EUR;100.5;0.0;3051
2022/09/25 21:55:53;NL2;Ad,Td;MP;4h,Kh,4s,9s,Js;-0.06;-3.0;Yes;2.09;EUR;104.5;0.0;3052
2022/09/26 14:02:27;NL2;Kh,8c;BB;Qd,Qs,3c,Ac;-0.04;-2.0;No;2.0;EUR;100.0;0.0;3053
2022/09/26 14:03:28;NL2;Kc,3s;SB;Qs,Qc,Kd,Jd,3h;-0.01;-0.5;No;1.96;EUR;98.0;0.0;3054
2022/09/26 14:04:17;NL2;Tc,5h;BTN;9h,6d,Qh,2c;0.0;0.0;No;1.95;EUR;97.5;0.0;3055
2022/09/26 14:06:21;NL2;Qd,2h;CO;;0.0;0.0;No;1.95;EUR;97.5;0.0;3056
2022/09/26 14:06:35;NL2;Qd,Th;EP;;0.03;1.5;No;1.95;EUR;97.5;0.0;3057
2022/09/26 14:07:05;NL2;Ac,Jc;BB;8s,2s,9s,Ks;-0.43;-21.5;No;1.98;EUR;99.0;0.0;3058
2022/09/26 14:08:12;NL2;7h,4s;SB;;-0.01;-0.5;No;1.55;EUR;77.5;0.0;3059
2022/09/26 14:08:43;NL2;Ah,6s;BTN;;0.0;0.0;No;1.54;EUR;77.0;0.0;3060
2022/09/26 14:09:03;NL2;9h,4h;CO;8c,Tc,Kd,Jd,4s;0.0;0.0;No;1.54;EUR;77.0;0.0;3061
2022/09/26 14:09:45;NL2;Ts,7s;EP;4h,Jc,Qh,Kd;0.12;6.0;No;1.54;EUR;77.0;0.01;3062
2022/09/26 14:10:44;NL2;8h,8c;BB;7h,6c,Qc,6s;-0.09;-4.5;No;1.66;EUR;83.0;0.0;3063
2022/09/26 14:11:35;NL2;Ah,5d;SB;;-0.01;-0.5;No;1.57;EUR;78.5;0.0;3064
2022/09/26 14:12:03;NL2;Qh,3s;BTN;7h,7d,9s,2h,6d;0.0;0.0;No;1.56;EUR;78.0;0.0;3065
2022/09/26 14:12:57;NL2;3c,3d;CO;6d,2d,Ac;-0.06;-3.0;No;1.56;EUR;78.0;0.0;3066
2022/09/26 14:13:32;NL2;8s,6s;MP;6h,4d,8h;0.08;4.0;No;1.5;EUR;75.0;0.01;3067
2022/09/26 14:14:12;NL2;Ad,5h;BB;;-0.02;-1.0;No;1.58;EUR;79.0;0.0;3068
2022/09/26 14:14:50;NL2;Th,5h;SB;9s,8h,Tc,7h,Jd;-0.01;-0.5;No;1.56;EUR;78.0;0.0;3069
2022/09/26 14:16:14;NL2;Jc,Th;BTN;;0.03;1.5;No;1.55;EUR;77.5;0.0;3070
2022/09/26 14:16:33;NL2;Kc,Td;CO;3h,Qh,Jh,4s,2c;-0.06;-3.0;No;1.58;EUR;79.0;0.0;3071
2022/09/26 17:21:59;NL2;Ac,6d;EP;Tc,Js,2c,9s,Qs;-0.02;-1.0;No;2.0;EUR;100.0;0.0;3072
2022/09/26 17:23:21;NL2;5d,3c;BB;;-0.01;-0.5;No;1.98;EUR;99.0;0.0;3073
2022/09/26 17:23:41;NL2;Kh,4c;BTN;8c,7s,As;0.0;0.0;No;1.97;EUR;98.5;0.0;3074
2022/09/26 17:24:14;NL2;9h,6s;CO;3d,2h,4c,Qs;0.0;0.0;No;1.97;EUR;98.5;0.0;3075
2022/09/26 17:24:56;NL2;Jc,Th;BB;3h,Ac,2s,Td,3c;-0.12;-6.0;Yes;2.0;EUR;100.0;0.0;3076
2022/09/26 17:25:45;NL2;9s,8h;MP;7h,Qd,Kh,Kc,5s;0.0;0.0;No;1.97;EUR;98.5;0.0;3077
2022/09/26 17:26:10;NL2;4c,2d;SB;8h,7d,Ks,4d,9c;-0.04;-2.0;Yes;1.88;EUR;94.0;0.0;3078
2022/09/26 17:27:03;NL2;Qd,6h;BTN;;0.0;0.0;No;1.84;EUR;92.0;0.0;3079
2022/09/26 17:27:31;NL2;8d,7c;EP;;-0.02;-1.0;No;1.97;EUR;98.5;0.0;3080
2022/09/26 17:27:45;NL2;Ac,2s;BB;;0.02;1.0;No;1.95;EUR;97.5;0.0;3081
2022/09/26 17:27:46;NL2;9c,6c;CO;;0.03;1.5;No;1.84;EUR;92.0;0.0;3082
2022/09/26 17:28:11;NL2;9h,7s;BTN;Qh,Qs,3h,Ks,Qd;0.0;0.0;No;1.97;EUR;98.5;0.0;3083
2022/09/26 17:28:21;NL2;3c,3d;MP;;0.0;0.0;No;1.87;EUR;93.5;0.0;3084
2022/09/26 17:28:44;NL2;6d,5s;EP;;0.0;0.0;No;1.87;EUR;93.5;0.0;3085
2022/09/26 17:29:03;NL2;Ah,Ad;CO;;0.03;1.5;No;1.97;EUR;98.5;0.0;3086
2022/09/26 17:29:05;NL2;Kc,Jd;SB;;0.02;1.0;No;1.87;EUR;93.5;0.0;3087
2022/09/26 17:29:19;NL2;5d,4h;EP;Tc,Th,9h,9c,Qs;0.0;0.0;Yes;2.0;EUR;100.0;0.02;3088
2022/09/26 17:30:02;NL2;Qs,5s;BTN;;0.03;1.5;No;2.0;EUR;100.0;0.0;3089
2022/09/26 17:30:09;NL2;6s,2s;BTN;;0.0;0.0;No;1.89;EUR;94.5;0.0;3090
2022/09/26 17:30:22;NL2;8d,3c;CO;;0.0;0.0;No;2.03;EUR;101.5;0.0;3091
2022/09/26 17:30:25;NL2;Qs,4d;CO;9s,2d,6s,Kd,Qd;0.0;0.0;No;1.89;EUR;94.5;0.0;3092
2022/09/26 17:31:15;NL2;9d,7h;EP;Jc,6s,Kc,Qd;-0.02;-1.0;No;2.03;EUR;101.5;0.0;3093
2022/09/26 17:31:50;NL2;Qc,9s;MP;;0.0;0.0;No;1.89;EUR;94.5;0.0;3094
2022/09/26 17:31:54;NL2;Qc,7c;SB;;0.02;1.0;No;2.01;EUR;100.5;0.0;3095
2022/09/26 17:32:14;NL2;As,6c;BTN;;0.0;0.0;No;2.03;EUR;101.5;0.0;3096
2022/09/26 17:32:17;NL2;9s,6c;EP;As,7c,2h,Ah,2c;-0.02;-1.0;No;1.89;EUR;94.5;0.0;3097
2022/09/26 17:32:29;NL2;Ad,2d;CO;;0.0;0.0;No;2.03;EUR;101.5;0.0;3098
2022/09/26 17:32:42;NL2;7h,2s;EP;8d,5s,5h,6d,5c;0.0;0.0;No;2.03;EUR;101.5;0.0;3099
2022/09/26 17:33:14;NL2;8h,5h;SB;;-0.02;-1.0;No;1.87;EUR;93.5;0.0;3100
2022/09/26 17:33:23;NL2;9h,2c;BB;3s,Kh,5h,2h,8s;-0.02;-1.0;No;2.03;EUR;101.5;0.0;3101
2022/09/26 17:33:38;NL2;6s,4s;BTN;;0.0;0.0;No;1.85;EUR;92.5;0.0;3102
2022/09/26 17:33:59;NL2;Th,9s;MP;;0.0;0.0;No;1.85;EUR;92.5;0.0;3103
2022/09/26 17:33:59;NL2;9h,9d;SB;As,Tc,4d,4h,3h;-0.12;-6.0;No;2.01;EUR;100.5;0.0;3104
2022/09/26 17:34:09;NL2;Qh,8h;EP;;0.01;0.5;No;1.85;EUR;92.5;0.0;3105
2022/09/26 17:34:27;NL2;6s,2c;SB;;-0.01;-0.5;No;1.86;EUR;93.0;0.0;3106
2022/09/26 17:34:37;NL2;Ks,8s;BTN;;0.03;1.5;No;1.85;EUR;92.5;0.0;3107
2022/09/26 17:34:52;NL2;Kh,5s;MP;;0.0;0.0;No;1.88;EUR;94.0;0.0;3108
2022/09/26 17:35:05;NL2;9s,6h;EP;Js,Qd,2d,Qc,Ac;-0.02;-1.0;No;1.88;EUR;94.0;0.0;3109
2022/09/26 17:35:30;NL2;Kh,7h;BTN;7d,9c,3s,Qc,4h;0.0;0.0;No;1.89;EUR;94.5;0.0;3110
2022/09/26 17:36:22;NL2;Ks,Jd;SB;;0.02;1.0;No;1.86;EUR;93.0;0.0;3111
2022/09/26 17:36:30;NL2;4c,2h;CO;Ac,7c,Kh,8s,As;0.0;0.0;No;1.89;EUR;94.5;0.0;3112
2022/09/26 17:36:36;NL2;9d,3h;BTN;;0.0;0.0;No;1.88;EUR;94.0;0.0;3113
2022/09/26 17:36:51;NL2;Qh,8h;MP;6c,5c,5d,Ah,Th;-0.02;-1.0;Yes;1.88;EUR;94.0;0.0;3114
2022/09/26 17:37:27;NL2;Jd,Td;MP;2h,Ac,5s,Kh;0.0;0.0;No;1.89;EUR;94.5;0.0;3115
2022/09/26 17:38:02;NL2;Td,2h;SB;8s,9c,4c,Qd;-0.01;-0.5;No;1.86;EUR;93.0;0.0;3116
2022/09/26 17:38:52;NL2;Ac,7d;EP;2c,5s,Kc;-0.05;-2.5;No;1.89;EUR;94.5;0.0;3117
2022/09/26 17:38:55;NL2;Ad,6s;BTN;;0.03;1.5;No;1.85;EUR;92.5;0.0;3118
2022/09/26 17:39:39;NL2;5d,3h;SB;;-0.01;-0.5;No;1.84;EUR;92.0;0.0;3119
2022/09/26 17:39:42;NL2;4d,3d;CO;;-0.06;-3.0;No;1.88;EUR;94.0;0.0;3120
2022/09/26 17:39:59;NL2;8h,8d;MP;Jh,Th,4h,Qc;-0.06;-3.0;No;1.82;EUR;91.0;0.0;3121
2022/09/26 17:40:18;NL2;Td,2h;BTN;Ac,Qd,4c;0.0;0.0;No;1.83;EUR;91.5;0.0;3122
2022/09/26 17:40:42;NL2;Ac,3d;EP;;0.0;0.0;No;1.76;EUR;88.0;0.0;3123
2022/09/26 17:41:17;NL2;Kd,8c;BB;;-0.02;-1.0;No;1.76;EUR;88.0;0.0;3124
2022/09/26 17:41:19;NL2;Qc,7h;CO;;0.0;0.0;No;1.83;EUR;91.5;0.0;3125
2022/09/26 17:41:38;NL2;7s,4c;MP;;0.0;0.0;No;1.83;EUR;91.5;0.0;3126
2022/09/26 17:41:51;NL2;9s,9h;SB;Qs,4d,Ad;-0.08;-4.0;No;1.74;EUR;87.0;0.0;3127
2022/09/26 17:41:53;NL2;Ac,7s;EP;7c,9c,3d,9h;-0.02;-1.0;No;1.83;EUR;91.5;0.0;3128
2022/09/26 17:42:33;NL2;3h,2d;BTN;;0.0;0.0;No;1.66;EUR;83.0;0.0;3129
2022/09/26 17:42:53;NL2;Ks,Kc;SB;;0.02;1.0;No;1.81;EUR;90.5;0.0;3130
2022/09/26 17:42:55;NL2;7d,3d;CO;Qc,Ac,2h,Ks,2d;0.0;0.0;No;1.66;EUR;83.0;0.0;3131
2022/09/26 17:43:35;NL2;Kh,8c;BTN;;0.0;0.0;No;1.83;EUR;91.5;0.0;3132
2022/09/26 17:43:50;NL2;Qd,7d;CO;;0.0;0.0;No;1.83;EUR;91.5;0.0;3133
2022/09/26 17:44:05;NL2;Js,8s;MP;;0.0;0.0;No;1.66;EUR;83.0;0.0;3134
2022/09/26 17:44:37;NL2;Qh,5c;MP;;0.0;0.0;No;1.83;EUR;91.5;0.0;3135
2022/09/26 17:44:38;NL2;9h,4s;EP;Js,4d,2c;0.0;0.0;No;1.66;EUR;83.0;0.0;3136
